message_id,thread_id,arrival_min,process_end_min,gold_priority,pred_priority,gold_reply_type,pred_reply_type,pred_action_summary,pred_facts_used,pred_draft_reply,pred_scratchpad_update,needs_memory,gold_required_key,gold_required_value,invalid_output,api_error,input_tokens,output_tokens,scratchpad_chars_after,priority_acc,reply_acc,fact_recall,hallucination,latency_min,on_time,quality_score,episode_id,n_threads
ep-00001-m-0026,ep-00001-th-027,58.7,59.050000000000004,P2,P2,ACK,NONE,No action needed; file as FYI/visibility update for project R449.,"[""Email states: Project R449, owner Taylor Kim, due 2001-01-04."", ""FYI only: minor change; no action needed; looped in for visibility.""]",,ep-00001-th-027: project R449; owner Taylor Kim; due 2001-01-04; FYI minor change; no action needed,0,none,nan,0,0,1542,122,3639,1.0,0.0,1.0,0.0,0.3500000000000014,1.0,0.7,ep-00001,105
ep-00001-m-0027,ep-00001-th-028,63.591,63.941,P0,P0,ANSWER,REQUEST_INFO,"Respond urgently to confirm deck numbers; request the specific metrics table/source, definitions, time period, and latest draft deck link so you can validate and sign off by 2001-11-01.","[""Email: Project S980"", ""Email: Owner Casey Khan"", ""Email: Due/action needed by 2001-11-01"", ""Email: Request is to confirm final numbers for board deck (key metrics + narrative) before distribution""]","Subject: Re: [URGENT] Board deck numbers | S980

Casey — I can confirm the final numbers, but I need the exact source and the latest deck version to validate.

Please send:
1) Link/attachment to the current board deck draft (and which slides are “numbers” slides).
2) The source-of-truth for each metric (dashboard/report link or spreadsheet) + metric definitions.
3) The reporting period (e.g., Q3, trailing 12 months, as-of date) and any rounding rules.
4) Any last-minute changes you’ve already made to the narrative so I can ensure it matches the numbers.

Once I have those, I’ll turn confirmation around ASAP ahead of 2001-11-01 distribution.",ep-00001-th-028: project S980; owner Casey Khan; due 2001-11-01; urgent request to confirm final board deck numbers (key metrics + narrative) before distribution; need deck link + metric sources/definitions + reporting period/rounding to validate,0,none,nan,0,0,1591,344,3886,1.0,0.0,1.0,0.0,0.3500000000000014,1.0,0.7,ep-00001,105
ep-00001-m-0028,ep-00001-th-029,65.402,65.752,P1,P1,REQUEST_INFO,REQUEST_INFO,"Reply asking for specific blocking items, links, owners, and what decision/input is needed from you, given near due date.","[""Email thread ep-00001-th-029: project L545; owner Casey Garcia; due 2001-02-05; asking what is blocked and what is needed to unblock""]","Hi Casey — thanks. To help unblock quickly, can you share:
1) The specific item(s) currently blocked (deliverable/task names)
2) What’s causing the block (dependency, decision needed, missing data, review/approval, access)
3) Who owns each dependency and the target date
4) The exact ask from me (decision/approval, intro/escalation, feedback on a doc, data pull)
5) Links to the relevant doc/ticket/thread and any deadline constraints for 2/5

Once I have that, I can turn around the needed decision/next step right away.",ep-00001-th-029: project L545; owner Casey Garcia; due 2001-02-05; asked what is blocked + what needed from me to unblock; awaiting details/links,0,none,nan,0,0,1634,271,4032,1.0,1.0,1.0,0.0,0.3499999999999943,1.0,1.0,ep-00001,105
ep-00001-m-0029,ep-00001-th-030,67.104,67.454,P1,P1,ANSWER,REQUEST_INFO,"Ask Taylor Kim which specific numbers are needed (metrics, date range, definitions) and preferred format/location so you can send or point to the source this week for project Q790.","[""Email: Project Q790"", ""Owner: Taylor Kim"", ""Due date: 2001-09-22"", ""Request: send requested numbers or point to where they live"", ""Timing: handle this week""]","Hi Taylor — happy to help. Can you confirm which specific numbers you need for Q790 (metrics/fields), the reporting period/date range, and any definitions (e.g., gross vs net, rounding)? Also let me know your preferred format (sheet/table) and where you’d like them delivered (reply inline vs link). Once I have that, I’ll send them or point you to the source this week.",ep-00001-th-030: project Q790; owner Taylor Kim; due 2001-09-22; request to send requested numbers / point to location; handle this week; need clarification on which numbers + date range + definitions + preferred format/delivery location,0,none,nan,0,0,1689,252,4270,1.0,0.0,1.0,0.0,0.3499999999999943,1.0,0.7,ep-00001,105
ep-00001-m-0030,ep-00001-th-031,67.134,67.80399999999999,P2,P2,ACK,NONE,"No reply needed; FYI schedule change. Record new thread details (project code, owner, due date, timeline shifted/plan pending).","[""Email is FYI: timeline shifted; will adjust and confirm new plan"", ""Thread ep-00001-th-031"", ""Project K784"", ""Owner Sam Kim"", ""Due 2001-01-16""]",,ep-00001-th-031: project K784; owner Sam Kim; due 2001-01-16; FYI schedule change/timeline shifted; updated plan pending confirmation,0,none,nan,0,0,1730,143,4404,1.0,0.0,1.0,0.0,0.6699999999999875,1.0,0.7,ep-00001,105
ep-00001-m-0031,ep-00001-th-032,67.41,68.15399999999998,P1,P1,ANSWER,REQUEST_INFO,Ask Riley Lee what specific action is requested for Project A529 and request any relevant links/docs plus definition of “done” and deadline; commit to complete this week once clarified.,"[""Email: Project A529"", ""Owner: Riley Lee"", ""Due date: 2001-01-09"", ""Request: take the requested action and confirm once done (or report what is blocked)"", ""Timing: handle this week""]","Subject: Re: Quick action needed | A529

Hi Riley,

I can take this on this week. Can you confirm what the specific requested action is for Project A529 (and what “done” looks like), and share any relevant link/doc/ticket I should work from?

Also, is the target deadline still 2001-01-09?

Once I have that, I’ll proceed and reply back with confirmation or any blockers.

Regards,",ep-00001-th-032: project A529; owner Riley Lee; due 2001-01-09; action requested this week; need clarification on specific action + links/docs + definition of done; confirm deadline; report blockers if any,0,none,nan,0,0,1778,269,4610,1.0,0.0,1.0,0.0,0.7439999999999856,1.0,0.7,ep-00001,105
ep-00001-m-0032,ep-00001-th-033,68.167,68.517,P2,P2,ACK,NONE,"No action needed; file as FYI. Update scratchpad with project code C626, owner, due date, and that no response is required.","[""Email states: Project C626"", ""Owner Cameron Patel"", ""Due 2001-11-20"", ""FYI minor change; no action needed right now""]",,ep-00001-th-033: project C626; owner Cameron Patel; due 2001-11-20; FYI minor change; no action needed,0,none,nan,0,0,1826,130,4713,1.0,0.0,1.0,0.0,0.3499999999999943,1.0,0.7,ep-00001,105
ep-00001-m-0033,ep-00001-th-034,68.433,68.86699999999999,P1,P1,ANSWER,REQUEST_INFO,"Ask which specific numbers are needed, reporting period, definitions, and preferred format/location so you can send or point to the source for project Y973.","[""Email: Project code Y973"", ""Owner: Jamie Kim"", ""Due date: 2001-01-05"", ""Request: send requested numbers or point to where they live; handle this week""]","Hi Jamie — happy to help. For Y973, can you confirm which specific numbers you need (metrics list), the reporting period/date range, any definitions (e.g., gross vs net, inclusion/exclusion), and your preferred format (table in email vs link) and where you’d like them delivered (doc/sheet/location)? Once I have that, I’ll send them over or point you to the source of truth.",ep-00001-th-034: project Y973; owner Jamie Kim; due 2001-01-05; request to send requested numbers / point to location; handle this week; need clarification on which numbers + date range + definitions + preferred format/delivery location,0,none,nan,0,0,1869,247,4950,1.0,0.0,1.0,0.0,0.4339999999999833,1.0,0.7,ep-00001,105
ep-00001-m-0034,ep-00001-th-035,68.473,69.21699999999998,P0,P0,ANSWER,REQUEST_INFO,Respond urgently to request for go/no-go on fallback for blocking incident; ask for the minimum details needed to make the decision and propose an immediate decision deadline ahead of 2001-05-02.,"[""Email thread ep-00001-th-035 is for project Z335"", ""Owner is Sam Patel"", ""Blocking incident preventing progress"", ""Need go/no-go decision on fallback option"", ""Action needed by 2001-05-02"", ""Marked urgent""]","Subject: Re: [URGENT] Blocking incident | Z335

Sam — I can make the go/no-go call on the fallback, but I need a few specifics to decide quickly:

1) What is the primary path that’s blocked (what failed, since when, and current status/ETA to recover)?
2) What exactly is the fallback option (scope/behavior differences vs primary)?
3) Impact of choosing fallback: customer/user impact, cost, timeline change, and any irreversible consequences.
4) Risks of NOT choosing fallback (e.g., probability primary won’t recover by 2001-05-02).
5) Your recommendation + confidence level, and who else must sign off (if anyone).

If you can send this (bullets are fine) plus any link to the incident doc/war-room notes, I’ll respond with a go/no-go immediately after review.
","ep-00001-th-035: project Z335; owner Sam Patel; due 2001-05-02; urgent blocking incident; needs go/no-go decision on fallback option; request details (primary path status/ETA, fallback definition, impacts/risks, recommendation, required sign-offs)",0,none,nan,0,0,1934,377,5000,1.0,0.0,1.0,0.0,0.7439999999999856,1.0,0.7,ep-00001,105
ep-00001-m-0035,ep-00001-th-036,68.566,69.56699999999998,P0,P0,ANSWER,REQUEST_INFO,"Respond urgently to request for go/no-go decision on fallback for blocking incident; ask for required decision inputs (status/ETA, fallback definition, impacts/risks, recommendation, sign-offs) and propose immediate next step/time.","[""Email subject indicates urgent blocking incident"", ""Thread ep-00001-th-036: Project code D514"", ""Owner Morgan Shah"", ""Due/action needed by 2001-03-19"", ""Request: go/no-go decision on fallback option; blocking issue preventing progress""]","Subject: Re: [URGENT] Blocking incident | D514

Morgan — I can make the go/no-go call, but I need a few specifics to do it responsibly:

1) Primary path: what’s blocked, current status, and best-case / worst-case ETA to recover?
2) Fallback option: exact definition (what we’d do differently), scope/quality changes, and whether it’s reversible.
3) Impact comparison: customer/user impact, timeline impact, cost/effort, and key risks for both paths.
4) Your recommendation: which way you’re leaning and why.
5) Decision logistics: who else must sign off, and what’s the latest time today we need to decide to avoid further slip?

If you can send a short bullet summary (or link to the incident doc) I’ll reply with a go/no-go and any conditions.
","ep-00001-th-036: project D514; owner Morgan Shah; due 2001-03-19; urgent blocking incident; needs go/no-go decision on fallback option; requested details (primary path status/ETA, fallback definition, impacts/risks, recommendation, required sign-offs)",0,none,nan,0,0,1929,382,5000,1.0,0.0,1.0,0.0,1.0009999999999764,1.0,0.7,ep-00001,105
ep-00001-m-0036,ep-00001-th-037,74.464,74.814,P0,P0,ANSWER,REQUEST_INFO,Request the minimum details needed to make a go/no-go decision on the fallback for blocking incident V989; set expectation to decide once details received and ask for quick turnaround given urgency.,"[""Email thread ep-00001-th-037 is marked URGENT blocking incident"", ""Project code: V989"", ""Owner: Riley Lee"", ""Need go/no-go decision on fallback option"", ""Due/action needed by 2001-10-07""]","Subject: Re: [URGENT] Blocking incident | V989

Riley — I can make the go/no-go call, but I need a few specifics to evaluate the fallback quickly:

1) Primary path: what’s blocked, current status, and best ETA to recover (incl. confidence)?
2) Fallback: what exactly is the fallback option (scope/behavior change), and what’s required to execute it (steps + time)?
3) Impact/risk: user/customer impact of waiting vs switching now; key risks/regressions with fallback.
4) Recommendation: your recommended go/no-go and why.
5) Decision logistics: who needs to sign off, and what’s the latest time today we must decide to avoid further slip?

Send links to the incident doc/ticket and any relevant metrics/logs. Once I have the above, I’ll reply with a decision.
","ep-00001-th-037: project V989; owner Riley Lee; due 2001-10-07; urgent blocking incident; needs go/no-go decision on fallback option; request details (primary path status/ETA, fallback definition, impacts/risks, recommendation, required sign-offs)",0,none,nan,0,0,1910,374,5000,1.0,0.0,1.0,0.0,0.3499999999999943,1.0,0.7,ep-00001,105
